product_id,idea_text,gender,category,subcategory,fabric,theme,season,occasion,color,source_site,price,rating,review_count,scrape_date,success_score,success_label
P004868,"Designing a white denim scarf with a cottagecore aesthetic, ideal for travel during winter.",unisex,accessories,scarf,denim,cottagecore,winter,travel,white,synthetic_v1,656.65,4.1,276,2026-06-29,62.39,low
P004869,"New female thermal wear idea: korean fashion style, powder blue tone, chiffon material, built for festive wear.",female,innerwear,thermal wear,chiffon,korean fashion,all-season,festive wear,powder blue,synthetic_v1,482.43,3.8,3,2026-06-29,54.22,low
P004870,"New male gym shorts idea: coastal grandma style, mustard yellow tone, leather material, built for festive wear.",male,activewear,gym shorts,leather,coastal grandma,all-season,festive wear,mustard yellow,synthetic_v1,2586.1,3.5,44,2026-06-29,59.63,low
P004871,"Minimal rust orange windcheater crafted in nylon with monsoon edit influence, made for female shoppers, festive wear ready.",female,outerwear,windcheater,nylon,monsoon edit,spring,festive wear,rust orange,synthetic_v1,200.0,3.4,71,2026-06-29,54.13,low
P004872,"Minimal rust orange joggers crafted in recycled polyester with festival wear influence, made for unisex shoppers, gym and workout ready.",unisex,bottomwear,joggers,recycled polyester,festival wear,spring,gym and workout,rust orange,synthetic_v1,411.25,2.9,93,2026-06-29,60.46,low
P004873,"A preppy black cap for female designed for gym and workout, made from cotton, perfect for summer.",female,accessories,cap,cotton,preppy,summer,gym and workout,black,synthetic_v1,1386.01,3.8,56,2026-06-29,65.49,medium
P004874,"Designing a mustard yellow leather briefs with a y2k aesthetic, ideal for beach wear during monsoon.",female,innerwear,briefs,leather,y2k,monsoon,beach wear,mustard yellow,synthetic_v1,2175.04,2.8,28,2026-06-29,55.12,low
P004875,"A monsoon collection heels blending cottagecore vibes with bamboo fabric, in coral, for female, suited to gym and workout.",female,footwear,heels,bamboo fabric,cottagecore,monsoon,gym and workout,coral,synthetic_v1,909.79,3.8,38,2026-06-29,58.04,low
P004876,"New female scarf idea: gothic style, rust orange tone, satin material, built for date night.",female,accessories,scarf,satin,gothic,spring,date night,rust orange,synthetic_v1,2321.54,4.1,55,2026-06-29,51.99,low
P004877,"A preppy powder blue running tights for female designed for party wear, made from nylon, perfect for spring.",female,activewear,running tights,nylon,preppy,spring,party wear,powder blue,synthetic_v1,200.0,3.7,21,2026-06-29,62.41,low
P004878,"A summer collection watch blending festival wear vibes with rayon, in rust orange, for unisex, suited to travel.",unisex,accessories,watch,rayon,festival wear,summer,travel,rust orange,synthetic_v1,933.09,3.7,984,2026-06-29,65.88,medium
P004879,"Designing a charcoal grey knit windcheater with a coastal grandma aesthetic, ideal for date night during autumn.",unisex,outerwear,windcheater,knit,coastal grandma,autumn,date night,charcoal grey,synthetic_v1,1920.04,4.4,75,2026-06-29,60.68,low
P004880,"New male bra idea: gothic style, beige tone, velvet material, built for wedding guest.",male,innerwear,bra,velvet,gothic,summer,wedding guest,beige,synthetic_v1,3431.9,3.9,32,2026-06-29,49.33,low
P004881,"New female sneakers idea: y2k style, pastel pink tone, recycled polyester material, built for travel.",female,footwear,sneakers,recycled polyester,y2k,all-season,travel,pastel pink,synthetic_v1,2291.94,3.3,61,2026-06-29,70.97,high
P004882,"Designing a mustard yellow rayon midi dress with a vintage aesthetic, ideal for date night during autumn.",unisex,dresses,midi dress,rayon,vintage,autumn,date night,mustard yellow,synthetic_v1,1287.53,3.9,42,2026-06-29,63.01,medium
P004883,"minimalist inspired coat in beige silk, targeted at unisex customers for party wear in winter.",unisex,outerwear,coat,silk,minimalist,winter,party wear,beige,synthetic_v1,371.63,3.9,137,2026-06-29,69.67,high
P004884,"A autumn collection scarf blending indo-western vibes with organic cotton, in coral, for male, suited to office wear.",male,accessories,scarf,organic cotton,indo-western,autumn,office wear,coral,synthetic_v1,200.0,4.3,19,2026-06-29,58.95,low
P004885,"Designing a pastel pink knit gym shorts with a minimalist aesthetic, ideal for office wear during all-season.",male,activewear,gym shorts,knit,minimalist,all-season,office wear,pastel pink,synthetic_v1,1295.32,4.4,70,2026-06-29,72.59,high
P004886,"Minimal olive green shift dress crafted in chiffon with korean fashion influence, made for unisex shoppers, party wear ready.",unisex,dresses,shift dress,chiffon,korean fashion,monsoon,party wear,olive green,synthetic_v1,294.46,4.6,29,2026-06-29,67.97,medium
P004887,"New female kurta idea: vintage style, sage green tone, wool material, built for party wear.",female,ethnic wear,kurta,wool,vintage,winter,party wear,sage green,synthetic_v1,1542.32,3.7,61,2026-06-29,64.47,medium
P004888,"Designing a charcoal grey recycled polyester polo with a festival wear aesthetic, ideal for casual daily wear during spring.",unisex,topwear,polo,recycled polyester,festival wear,spring,casual daily wear,charcoal grey,synthetic_v1,4054.51,5.0,383,2026-06-29,68.24,medium
P004889,"A spring collection gym shorts blending indo-western vibes with knit, in charcoal grey, for unisex, suited to travel.",unisex,activewear,gym shorts,knit,indo-western,spring,travel,charcoal grey,synthetic_v1,1290.26,4.6,211,2026-06-29,71.9,high
P004890,"New male heels idea: indo-western style, sage green tone, rayon material, built for office wear.",male,footwear,heels,rayon,indo-western,winter,office wear,sage green,synthetic_v1,1129.36,3.4,446,2026-06-29,66.16,medium
P004891,"Minimal white trouser crafted in knit with techwear influence, made for unisex shoppers, beach wear ready.",unisex,bottomwear,trouser,knit,techwear,all-season,beach wear,white,synthetic_v1,899.8,4.1,82,2026-06-29,68.27,medium
P004892,"A summer collection scarf blending korean fashion vibes with polyester, in charcoal grey, for male, suited to wedding guest.",male,accessories,scarf,polyester,korean fashion,summer,wedding guest,charcoal grey,synthetic_v1,1623.87,4.5,8,2026-06-29,61.75,low
P004893,"New male briefs idea: streetwear style, navy blue tone, fleece material, built for party wear.",male,innerwear,briefs,fleece,streetwear,all-season,party wear,navy blue,synthetic_v1,609.03,3.7,165,2026-06-29,67.13,medium
P004894,"Designing a maroon knit bag with a korean fashion aesthetic, ideal for date night during spring.",female,accessories,bag,knit,korean fashion,spring,date night,maroon,synthetic_v1,1436.94,4.3,245,2026-06-29,75.06,high
P004895,"Designing a white chiffon boxers with a indo-western aesthetic, ideal for casual daily wear during all-season.",male,innerwear,boxers,chiffon,indo-western,all-season,casual daily wear,white,synthetic_v1,1876.73,3.5,394,2026-06-29,63.22,medium
P004896,"A old money powder blue flats for male designed for festive wear, made from chiffon, perfect for summer.",male,footwear,flats,chiffon,old money,summer,festive wear,powder blue,synthetic_v1,2675.74,3.8,38,2026-06-29,64.39,medium
P004897,"Minimal sage green sunglasses crafted in silk with wedding season influence, made for unisex shoppers, office wear ready.",unisex,accessories,sunglasses,silk,wedding season,autumn,office wear,sage green,synthetic_v1,1726.71,4.5,146,2026-06-29,70.2,high
P004898,"New male wrap dress idea: cottagecore style, black tone, silk material, built for party wear.",male,dresses,wrap dress,silk,cottagecore,spring,party wear,black,synthetic_v1,2169.95,3.4,6,2026-06-29,52.71,low
P004899,"Minimal white kurta crafted in nylon with streetwear influence, made for male shoppers, casual daily wear ready.",male,ethnic wear,kurta,nylon,streetwear,autumn,casual daily wear,white,synthetic_v1,200.0,3.6,211,2026-06-29,74.15,high
P004900,"old money inspired briefs in sage green satin, targeted at female customers for travel in all-season.",female,innerwear,briefs,satin,old money,all-season,travel,sage green,synthetic_v1,2499.86,4.0,94,2026-06-29,64.39,medium
P004901,"New unisex tank top idea: techwear style, lavender tone, silk material, built for festive wear.",unisex,topwear,tank top,silk,techwear,summer,festive wear,lavender,synthetic_v1,1931.67,3.9,4,2026-06-29,59.23,low
P004902,"New female sunglasses idea: streetwear style, olive green tone, fleece material, built for party wear.",female,accessories,sunglasses,fleece,streetwear,summer,party wear,olive green,synthetic_v1,898.07,3.3,48,2026-06-29,68.17,medium
P004903,"A winter collection tank top blending athleisure vibes with linen, in mustard yellow, for female, suited to date night.",female,topwear,tank top,linen,athleisure,winter,date night,mustard yellow,synthetic_v1,1607.2,3.1,56,2026-06-29,66.64,medium
P004904,"Minimal rust orange loafers crafted in silk with formal office influence, made for female shoppers, casual daily wear ready.",female,footwear,loafers,silk,formal office,winter,casual daily wear,rust orange,synthetic_v1,964.91,4.3,160,2026-06-29,67.1,medium
P004905,"A winter collection tank top blending old money vibes with rayon, in ivory, for female, suited to travel.",female,topwear,tank top,rayon,old money,winter,travel,ivory,synthetic_v1,2563.34,3.7,311,2026-06-29,72.22,high
P004906,"boho inspired cargo pants in powder blue rayon, targeted at male customers for gym and workout in autumn.",male,bottomwear,cargo pants,rayon,boho,autumn,gym and workout,powder blue,synthetic_v1,1216.23,4.5,158,2026-06-29,71.21,high
P004907,"Designing a powder blue bamboo fabric saree with a preppy aesthetic, ideal for festive wear during winter.",male,ethnic wear,saree,bamboo fabric,preppy,winter,festive wear,powder blue,synthetic_v1,2704.12,4.2,234,2026-06-29,68.44,high
P004908,"Minimal coral kurti crafted in chiffon with coastal grandma influence, made for male shoppers, casual daily wear ready.",male,ethnic wear,kurti,chiffon,coastal grandma,winter,casual daily wear,coral,synthetic_v1,2073.16,3.6,45,2026-06-29,59.35,low
P004909,"A sustainable fashion rust orange boots for unisex designed for beach wear, made from bamboo fabric, perfect for autumn.",unisex,footwear,boots,bamboo fabric,sustainable fashion,autumn,beach wear,rust orange,synthetic_v1,1250.17,4.1,52,2026-06-29,65.99,medium
P004910,"streetwear inspired cap in pastel pink velvet, targeted at unisex customers for wedding guest in all-season.",unisex,accessories,cap,velvet,streetwear,all-season,wedding guest,pastel pink,synthetic_v1,1906.23,4.1,657,2026-06-29,78.52,high
P004911,"A spring collection watch blending preppy vibes with cotton, in sage green, for female, suited to party wear.",female,accessories,watch,cotton,preppy,spring,party wear,sage green,synthetic_v1,1210.71,3.8,98,2026-06-29,65.96,medium
P004912,"Minimal beige polo crafted in knit with coastal grandma influence, made for male shoppers, travel ready.",male,topwear,polo,knit,coastal grandma,spring,travel,beige,synthetic_v1,810.55,4.3,242,2026-06-29,65.98,medium
P004913,"streetwear inspired boots in lavender linen, targeted at male customers for casual daily wear in summer.",male,footwear,boots,linen,streetwear,summer,casual daily wear,lavender,synthetic_v1,720.11,3.5,46,2026-06-29,68.85,high
P004914,"A autumn collection leggings blending sustainable fashion vibes with fleece, in beige, for unisex, suited to festive wear.",unisex,bottomwear,leggings,fleece,sustainable fashion,autumn,festive wear,beige,synthetic_v1,465.2,4.0,22,2026-06-29,64.54,medium
P004915,"gothic inspired maxi dress in lavender organic cotton, targeted at female customers for office wear in winter.",female,dresses,maxi dress,organic cotton,gothic,winter,office wear,lavender,synthetic_v1,883.76,3.9,36,2026-06-29,54.05,low
P004916,"indo-western inspired wrap dress in beige organic cotton, targeted at male customers for loungewear in winter.",male,dresses,wrap dress,organic cotton,indo-western,winter,loungewear,beige,synthetic_v1,1746.18,3.7,67,2026-06-29,63.17,medium
P004917,"A spring collection shirt blending sustainable fashion vibes with leather, in ivory, for female, suited to date night.",female,topwear,shirt,leather,sustainable fashion,spring,date night,ivory,synthetic_v1,503.18,3.9,101,2026-06-29,69.74,high
P004918,"Minimal charcoal grey salwar suit crafted in recycled polyester with boho influence, made for unisex shoppers, festive wear ready.",unisex,ethnic wear,salwar suit,recycled polyester,boho,autumn,festive wear,charcoal grey,synthetic_v1,2217.4,5.0,906,2026-06-29,71.26,high
P004919,"New male yoga pants idea: formal office style, sage green tone, silk material, built for gym and workout.",male,activewear,yoga pants,silk,formal office,monsoon,gym and workout,sage green,synthetic_v1,2440.81,3.4,65,2026-06-29,63.89,medium
P004920,"New male sandals idea: minimalist style, maroon tone, organic cotton material, built for loungewear.",male,footwear,sandals,organic cotton,minimalist,summer,loungewear,maroon,synthetic_v1,975.77,3.1,58,2026-06-29,64.68,medium
P004921,"New female maxi dress idea: coastal grandma style, olive green tone, linen material, built for loungewear.",female,dresses,maxi dress,linen,coastal grandma,monsoon,loungewear,olive green,synthetic_v1,2149.9,4.4,123,2026-06-29,64.78,medium
P004922,"A summer collection boxers blending cottagecore vibes with fleece, in lavender, for male, suited to gym and workout.",male,innerwear,boxers,fleece,cottagecore,summer,gym and workout,lavender,synthetic_v1,1443.96,3.3,467,2026-06-29,59.39,low
P004923,"New unisex crop top idea: streetwear style, beige tone, denim material, built for gym and workout.",unisex,topwear,crop top,denim,streetwear,summer,gym and workout,beige,synthetic_v1,2529.29,4.1,55,2026-06-29,72.99,high
